country,region,year,co2,gdp
Ukraine,Europe & Central Asia,1985,14.3,9981.0
Ukraine,Europe & Central Asia,1986,14.3,10346.0
Ukraine,Europe & Central Asia,1987,14.8,10437.0
Ukraine,Europe & Central Asia,1988,15.2,10621.0
Ukraine,Europe & Central Asia,1989,14.9,10773.0
Ukraine,Europe & Central Asia,1990,13.9,10490.0
Ukraine,Europe & Central Asia,1991,13.4,9588.0
Ukraine,Europe & Central Asia,1992,12.3,8633.0
Ukraine,Europe & Central Asia,1993,10.5,7401.0
Ukraine,Europe & Central Asia,1994,8.64,5732.0
Ukraine,Europe & Central Asia,1995,8.76,5073.0
Ukraine,Europe & Central Asia,1996,8.15,4606.0
Ukraine,Europe & Central Asia,1997,6.8,4509.0
Ukraine,Europe & Central Asia,1998,6.61,4463.0
Ukraine,Europe & Central Asia,1999,6.75,4496.0
Ukraine,Europe & Central Asia,2000,6.57,4809.0
Ukraine,Europe & Central Asia,2001,6.65,5305.0
Ukraine,Europe & Central Asia,2002,6.64,5637.0
Ukraine,Europe & Central Asia,2003,7.41,6217.0
Ukraine,Europe & Central Asia,2004,7.27,7022.0
Ukraine,Europe & Central Asia,2005,7.12,7265.0
Ukraine,Europe & Central Asia,2006,7.0,7848.0
Ukraine,Europe & Central Asia,2007,6.93,8519.0
Ukraine,Europe & Central Asia,2008,6.73,8762.0
Ukraine,Europe & Central Asia,2009,5.66,7498.0
Ukraine,Europe & Central Asia,2010,6.65,7844.0
Ukraine,Europe & Central Asia,2011,6.28,8282.0
Ukraine,Europe & Central Asia,2012,6.52,8319.0
Ukraine,Europe & Central Asia,2013,6.03,8338.0
United Arab Emirates,Middle East & North Africa,1964,0.132,5021.0
United Arab Emirates,Middle East & North Africa,1965,0.146,8534.0
United Arab Emirates,Middle East & North Africa,1966,0.16,14505.0
United Arab Emirates,Middle East & North Africa,1967,5.38,24652.0
United Arab Emirates,Middle East & North Africa,1968,6.79,29634.0
United Arab Emirates,Middle East & North Africa,1969,101.0,35623.0
United Arab Emirates,Middle East & North Africa,1970,64.7,42822.0
United Arab Emirates,Middle East & North Africa,1971,76.0,41464.0
United Arab Emirates,Middle East & North Africa,1972,70.5,39798.0
United Arab Emirates,Middle East & North Africa,1973,77.1,60948.0
United Arab Emirates,Middle East & North Africa,1974,66.5,149185.0
United Arab Emirates,Middle East & North Africa,1975,56.1,167748.0
United Arab Emirates,Middle East & North Africa,1976,61.3,165063.0
United Arab Emirates,Middle East & North Africa,1977,51.8,167326.0
United Arab Emirates,Middle East & North Africa,1978,52.6,143058.0
United Arab Emirates,Middle East & North Africa,1979,38.5,159226.0
United Arab Emirates,Middle East & North Africa,1980,35.4,182668.0
United Arab Emirates,Middle East & North Africa,1981,32.9,181228.0
United Arab Emirates,Middle East & North Africa,1982,31.0,158177.0
United Arab Emirates,Middle East & North Africa,1983,28.2,144955.0
United Arab Emirates,Middle East & North Africa,1984,35.2,139882.0
United Arab Emirates,Middle East & North Africa,1985,35.9,129469.0
United Arab Emirates,Middle East & North Africa,1986,32.1,100191.0
United Arab Emirates,Middle East & North Africa,1987,30.6,101308.0
United Arab Emirates,Middle East & North Africa,1988,29.2,82687.0
United Arab Emirates,Middle East & North Africa,1989,31.0,92115.0
United Arab Emirates,Middle East & North Africa,1990,28.0,114832.0
United Arab Emirates,Middle East & North Africa,1991,28.9,109658.0
United Arab Emirates,Middle East & North Africa,1992,27.9,107416.0
United Arab Emirates,Middle East & North Africa,1993,29.9,103224.0
United Arab Emirates,Middle East & North Africa,1994,31.4,104855.0
United Arab Emirates,Middle East & North Africa,1995,28.8,106425.0
United Arab Emirates,Middle East & North Africa,1996,16.0,106923.0
United Arab Emirates,Middle East & North Africa,1997,15.4,109553.0
United Arab Emirates,Middle East & North Africa,1998,28.7,104107.0
United Arab Emirates,Middle East & North Africa,1999,26.2,101940.0
United Arab Emirates,Middle East & North Africa,2000,35.7,108048.0
United Arab Emirates,Middle East & North Africa,2001,30.5,105860.0
United Arab Emirates,Middle East & North Africa,2002,24.2,105346.0
United Arab Emirates,Middle East & North Africa,2003,28.6,109675.0
United Arab Emirates,Middle East & North Africa,2004,27.7,110662.0
United Arab Emirates,Middle East & North Africa,2005,25.4,102324.0
United Arab Emirates,Middle East & North Africa,2006,23.6,95637.0
United Arab Emirates,Middle East & North Africa,2007,22.4,82993.0
United Arab Emirates,Middle East & North Africa,2008,22.8,73029.0
United Arab Emirates,Middle East & North Africa,2009,21.9,60955.0
United Arab Emirates,Middle East & North Africa,2010,19.4,56644.0
United Arab Emirates,Middle East & North Africa,2011,19.1,56192.0
United Arab Emirates,Middle East & North Africa,2012,19.8,57028.0
United Arab Emirates,Middle East & North Africa,2013,19.0,59092.0
United Kingdom,Europe & Central Asia,1964,11.3,15067.0
United Kingdom,Europe & Central Asia,1965,11.5,15292.0
United Kingdom,Europe & Central Asia,1966,11.3,15494.0
United Kingdom,Europe & Central Asia,1967,10.8,15777.0
United Kingdom,Europe & Central Asia,1968,11.0,16357.0
United Kingdom,Europe & Central Asia,1969,11.3,16616.0
United Kingdom,Europe & Central Asia,1970,11.7,16933.0
United Kingdom,Europe & Central Asia,1971,11.8,17207.0
United Kingdom,Europe & Central Asia,1972,11.6,17793.0
United Kingdom,Europe & Central Asia,1973,11.8,19043.0
United Kingdom,Europe & Central Asia,1974,11.0,18801.0
United Kingdom,Europe & Central Asia,1975,10.7,18699.0
United Kingdom,Europe & Central Asia,1976,10.6,19207.0
United Kingdom,Europe & Central Asia,1977,10.7,19684.0
United Kingdom,Europe & Central Asia,1978,10.8,20337.0
United Kingdom,Europe & Central Asia,1979,11.5,20871.0
United Kingdom,Europe & Central Asia,1980,10.3,20417.0
United Kingdom,Europe & Central Asia,1981,9.97,20149.0
United Kingdom,Europe & Central Asia,1982,9.74,20607.0
United Kingdom,Europe & Central Asia,1983,9.69,21357.0
United Kingdom,Europe & Central Asia,1984,9.39,21904.0
United Kingdom,Europe & Central Asia,1985,9.91,22648.0
United Kingdom,Europe & Central Asia,1986,10.1,23516.0
United Kingdom,Europe & Central Asia,1987,10.1,24551.0
United Kingdom,Europe & Central Asia,1988,10.0,25750.0
United Kingdom,Europe & Central Asia,1989,10.2,26279.0
United Kingdom,Europe & Central Asia,1990,9.72,26424.0
United Kingdom,Europe & Central Asia,1991,9.89,26017.0
United Kingdom,Europe & Central Asia,1992,9.68,26062.0
United Kingdom,Europe & Central Asia,1993,9.47,26688.0
United Kingdom,Europe & Central Asia,1994,9.46,27691.0
United Kingdom,Europe & Central Asia,1995,9.28,28317.0
United Kingdom,Europe & Central Asia,1996,9.48,28998.0
United Kingdom,Europe & Central Asia,1997,9.04,29662.0
United Kingdom,Europe & Central Asia,1998,9.09,30614.0
United Kingdom,Europe & Central Asia,1999,9.04,31474.0
United Kingdom,Europe & Central Asia,2000,9.19,32543.0
United Kingdom,Europe & Central Asia,2001,9.23,33282.0
United Kingdom,Europe & Central Asia,2002,8.91,33954.0
United Kingdom,Europe & Central Asia,2003,9.06,35250.0
United Kingdom,Europe & Central Asia,2004,9.0,35910.0
United Kingdom,Europe & Central Asia,2005,9.0,36665.0
United Kingdom,Europe & Central Asia,2006,8.91,37504.0
United Kingdom,Europe & Central Asia,2007,8.6,38164.0
United Kingdom,Europe & Central Asia,2008,8.39,37739.0
United Kingdom,Europe & Central Asia,2009,7.52,35840.0
United Kingdom,Europe & Central Asia,2010,7.79,36240.0
United Kingdom,Europe & Central Asia,2011,7.02,36549.0
United Kingdom,Europe & Central Asia,2012,7.29,36535.0
United Kingdom,Europe & Central Asia,2013,7.09,36908.0
United States,America,1964,16.5,20338.0
United States,America,1965,17.0,21361.0
United States,America,1966,17.6,22495.0
United States,America,1967,18.1,22803.0
United States,America,1968,18.6,23647.0
United States,America,1969,19.4,24147.0
United States,America,1970,20.7,23908.0
United States,America,1971,20.6,24350.0
United States,America,1972,21.4,25374.0
United States,America,1973,22.2,26567.0
United States,America,1974,21.2,26258.0
United States,America,1975,20.1,25934.0
United States,America,1976,20.9,27041.0
United States,America,1977,21.2,27990.0
United States,America,1978,21.7,29281.0
United States,America,1979,21.5,29951.0
United States,America,1980,20.6,29619.0
United States,America,1981,19.6,30070.0
United States,America,1982,18.4,29230.0
United States,America,1983,18.4,30185.0
United States,America,1984,18.8,32110.0
United States,America,1985,18.7,33065.0
United States,America,1986,18.5,33899.0
United States,America,1987,19.1,34787.0
United States,America,1988,19.7,35929.0
United States,America,1989,19.8,36830.0
United States,America,1990,19.1,37062.0
United States,America,1991,18.9,36543.0
United States,America,1992,19.1,37321.0
United States,America,1993,19.3,37844.0
United States,America,1994,19.4,38892.0
United States,America,1995,19.3,39476.0
United States,America,1996,19.5,40501.0
United States,America,1997,19.7,41812.0
United States,America,1998,19.6,43166.0
United States,America,1999,19.7,44673.0
United States,America,2000,20.2,45986.0
United States,America,2001,19.6,45978.0
United States,America,2002,19.6,46367.0
United States,America,2003,19.6,47260.0
United States,America,2004,19.7,48597.0
United States,America,2005,19.6,49762.0
United States,America,2006,19.1,50599.0
United States,America,2007,19.3,51011.0
United States,America,2008,18.5,50384.0
United States,America,2009,17.2,48558.0
United States,America,2010,17.5,49373.0
United States,America,2011,17.0,49781.0
United States,America,2012,16.3,50549.0
United States,America,2013,16.4,51282.0
Uruguay,America,1964,1.71,7644.0
Uruguay,America,1965,2.05,7606.0
Uruguay,America,1966,1.99,7746.0
Uruguay,America,1967,1.78,7315.0
Uruguay,America,1968,1.76,7324.0
Uruguay,America,1969,2.0,7668.0
Uruguay,America,1970,2.04,7934.0
Uruguay,America,1971,2.06,7849.0
Uruguay,America,1972,2.15,7563.0
Uruguay,America,1973,2.05,7606.0
Uruguay,America,1974,2.01,7831.0
Uruguay,America,1975,2.11,8284.0
Uruguay,America,1976,2.08,8567.0
Uruguay,America,1977,1.98,8612.0
Uruguay,America,1978,2.0,9012.0
Uruguay,America,1979,2.17,9513.0
Uruguay,America,1980,2.0,10034.0
Uruguay,America,1981,1.83,10169.0
Uruguay,America,1982,1.65,9147.0
Uruguay,America,1983,1.28,8556.0
Uruguay,America,1984,1.15,8410.0
Uruguay,America,1985,1.09,8478.0
Uruguay,America,1986,1.05,9169.0
Uruguay,America,1987,1.17,9833.0
Uruguay,America,1988,1.57,9770.0
Uruguay,America,1989,1.58,9827.0
Uruguay,America,1990,1.28,9841.0
Uruguay,America,1991,1.45,10118.0
Uruguay,America,1992,1.64,10841.0
Uruguay,America,1993,1.41,11048.0
Uruguay,America,1994,1.27,11766.0
Uruguay,America,1995,1.42,11513.0
Uruguay,America,1996,1.68,12068.0
Uruguay,America,1997,1.7,13007.0
Uruguay,America,1998,1.73,13508.0
Uruguay,America,1999,2.03,13177.0
Uruguay,America,2000,1.6,12876.0
Uruguay,America,2001,1.53,12359.0
Uruguay,America,2002,1.39,11401.0
Uruguay,America,2003,1.38,11500.0
Uruguay,America,2004,1.69,12081.0
Uruguay,America,2005,1.74,12978.0
Uruguay,America,2006,2.0,13489.0
Uruguay,America,2007,1.8,14336.0
Uruguay,America,2008,2.47,15317.0
Uruguay,America,2009,2.4,15912.0
Uruguay,America,2010,1.89,17095.0
Uruguay,America,2011,2.29,17916.0
Uruguay,America,2012,2.56,18447.0
Uruguay,America,2013,2.23,19321.0
Uzbekistan,Europe & Central Asia,1964,6.11,2636.0
Uzbekistan,Europe & Central Asia,1965,6.25,2753.0
Uzbekistan,Europe & Central Asia,1966,6.37,2856.0
Uzbekistan,Europe & Central Asia,1967,6.42,2952.0
Uzbekistan,Europe & Central Asia,1968,6.36,3096.0
Uzbekistan,Europe & Central Asia,1969,6.4,3111.0
Uzbekistan,Europe & Central Asia,1970,6.52,3321.0
Uzbekistan,Europe & Central Asia,1971,6.71,3378.0
Uzbekistan,Europe & Central Asia,1972,6.87,3365.0
Uzbekistan,Europe & Central Asia,1973,6.97,3615.0
Uzbekistan,Europe & Central Asia,1974,7.05,3619.0
Uzbekistan,Europe & Central Asia,1975,7.22,3531.0
Uzbekistan,Europe & Central Asia,1976,7.29,3598.0
Uzbekistan,Europe & Central Asia,1977,7.34,3584.0
Uzbekistan,Europe & Central Asia,1978,7.38,3577.0
Uzbekistan,Europe & Central Asia,1979,7.24,3468.0
Uzbekistan,Europe & Central Asia,1980,7.33,3382.0
Uzbekistan,Europe & Central Asia,1981,7.0,3325.0
Uzbekistan,Europe & Central Asia,1982,6.95,3318.0
Uzbekistan,Europe & Central Asia,1983,6.87,3335.0
Uzbekistan,Europe & Central Asia,1984,6.76,3286.0
Uzbekistan,Europe & Central Asia,1985,7.11,3227.0
Uzbekistan,Europe & Central Asia,1986,6.96,3271.0
Uzbekistan,Europe & Central Asia,1987,7.07,3226.0
Uzbekistan,Europe & Central Asia,1988,7.09,3210.0
Uzbekistan,Europe & Central Asia,1989,6.78,3184.0
Uzbekistan,Europe & Central Asia,1990,6.21,3032.0
Uzbekistan,Europe & Central Asia,1991,5.84,2953.0
Uzbekistan,Europe & Central Asia,1992,5.21,2561.0
Uzbekistan,Europe & Central Asia,1993,5.3,2446.0
Uzbekistan,Europe & Central Asia,1994,4.85,2274.0
Uzbekistan,Europe & Central Asia,1995,4.52,2213.0
Uzbekistan,Europe & Central Asia,1996,4.56,2208.0
Uzbekistan,Europe & Central Asia,1997,4.52,2280.0
Uzbekistan,Europe & Central Asia,1998,4.94,2340.0
Uzbekistan,Europe & Central Asia,1999,5.02,2414.0
Uzbekistan,Europe & Central Asia,2000,4.9,2471.0
Uzbekistan,Europe & Central Asia,2001,4.9,2543.0
Uzbekistan,Europe & Central Asia,2002,5.03,2612.0
Uzbekistan,Europe & Central Asia,2003,4.92,2691.0
Uzbekistan,Europe & Central Asia,2004,4.82,2865.0
Uzbekistan,Europe & Central Asia,2005,4.42,3030.0
Uzbekistan,Europe & Central Asia,2006,4.47,3211.0
Uzbekistan,Europe & Central Asia,2007,4.4,3467.0
Uzbekistan,Europe & Central Asia,2008,4.47,3733.0
Uzbekistan,Europe & Central Asia,2009,3.81,3968.0
Uzbekistan,Europe & Central Asia,2010,3.64,4185.0
Uzbekistan,Europe & Central Asia,2011,3.91,4412.0
Uzbekistan,Europe & Central Asia,2012,3.92,4705.0
Uzbekistan,Europe & Central Asia,2013,3.44,5002.0
Vanuatu,East Asia & Pacific,1964,0.864,1553.0
Vanuatu,East Asia & Pacific,1965,0.642,1573.0
Vanuatu,East Asia & Pacific,1966,1.01,1593.0
Vanuatu,East Asia & Pacific,1967,1.07,1614.0
Vanuatu,East Asia & Pacific,1968,0.773,1635.0
Vanuatu,East Asia & Pacific,1969,0.531,1656.0
Vanuatu,East Asia & Pacific,1970,0.472,1678.0
Vanuatu,East Asia & Pacific,1971,0.667,1699.0
Vanuatu,East Asia & Pacific,1972,0.686,1721.0
Vanuatu,East Asia & Pacific,1973,0.587,1744.0
Vanuatu,East Asia & Pacific,1974,0.644,2274.0
Vanuatu,East Asia & Pacific,1975,0.551,2103.0
Vanuatu,East Asia & Pacific,1976,0.427,2080.0
Vanuatu,East Asia & Pacific,1977,0.483,1999.0
Vanuatu,East Asia & Pacific,1978,0.536,2283.0
Vanuatu,East Asia & Pacific,1979,0.554,2306.0
Vanuatu,East Asia & Pacific,1980,0.539,1989.0
Vanuatu,East Asia & Pacific,1981,0.433,2021.0
Vanuatu,East Asia & Pacific,1982,0.423,2186.0
Vanuatu,East Asia & Pacific,1983,0.443,2593.0
Vanuatu,East Asia & Pacific,1984,0.433,2710.0
Vanuatu,East Asia & Pacific,1985,0.931,2679.0
Vanuatu,East Asia & Pacific,1986,0.441,2566.0
Vanuatu,East Asia & Pacific,1987,0.35,2519.0
Vanuatu,East Asia & Pacific,1988,0.474,2475.0
Vanuatu,East Asia & Pacific,1989,0.436,2498.0
Vanuatu,East Asia & Pacific,1990,0.45,2550.0
Vanuatu,East Asia & Pacific,1991,0.438,2557.0
Vanuatu,East Asia & Pacific,1992,0.402,2548.0
Vanuatu,East Asia & Pacific,1993,0.39,2494.0
Vanuatu,East Asia & Pacific,1994,0.38,2647.0
Vanuatu,East Asia & Pacific,1995,0.392,2610.0
Vanuatu,East Asia & Pacific,1996,0.491,2615.0
Vanuatu,East Asia & Pacific,1997,0.482,2693.0
Vanuatu,East Asia & Pacific,1998,0.453,2761.0
Vanuatu,East Asia & Pacific,1999,0.465,2720.0
Vanuatu,East Asia & Pacific,2000,0.456,2823.0
Vanuatu,East Asia & Pacific,2001,0.465,2664.0
Vanuatu,East Asia & Pacific,2002,0.435,2467.0
Vanuatu,East Asia & Pacific,2003,0.424,2508.0
Vanuatu,East Asia & Pacific,2004,0.287,2542.0
Vanuatu,East Asia & Pacific,2005,0.28,2610.0
Vanuatu,East Asia & Pacific,2006,0.222,2761.0
Vanuatu,East Asia & Pacific,2007,0.45,2833.0
Vanuatu,East Asia & Pacific,2008,0.423,2944.0
Vanuatu,East Asia & Pacific,2009,0.524,2970.0
Vanuatu,East Asia & Pacific,2010,0.512,2948.0
Vanuatu,East Asia & Pacific,2011,0.546,2916.0
Vanuatu,East Asia & Pacific,2012,0.459,2902.0
Vanuatu,East Asia & Pacific,2013,0.42,2895.0
Venezuela,America,1964,5.97,13789.0
Venezuela,America,1965,6.19,14056.0
Venezuela,America,1966,5.6,13807.0
Venezuela,America,1967,6.25,14225.0
Venezuela,America,1968,6.03,14764.0
Venezuela,America,1969,6.14,14753.0
Venezuela,America,1970,6.43,15390.0
Venezuela,America,1971,5.24,15549.0
Venezuela,America,1972,5.09,15667.0
Venezuela,America,1973,5.26,16369.0
Venezuela,America,1974,5.78,17042.0
Venezuela,America,1975,4.78,17710.0
Venezuela,America,1976,4.17,18947.0
Venezuela,America,1977,4.51,19632.0
Venezuela,America,1978,4.73,19488.0
Venezuela,America,1979,5.13,19140.0
Venezuela,America,1980,5.92,18125.0
Venezuela,America,1981,5.83,17539.0
Venezuela,America,1982,5.77,16681.0
Venezuela,America,1983,5.6,15025.0
Venezuela,America,1984,5.46,14218.0
Venezuela,America,1985,5.78,13874.0
Venezuela,America,1986,6.1,14092.0
Venezuela,America,1987,6.02,14802.0
Venezuela,America,1988,6.14,15505.0
Venezuela,America,1989,5.61,14125.0
Venezuela,America,1990,6.15,14539.0
Venezuela,America,1991,5.68,15577.0
Venezuela,America,1992,5.1,16143.0
Venezuela,America,1993,5.85,15829.0
Venezuela,America,1994,5.98,15124.0
Venezuela,America,1995,6.01,15390.0
Venezuela,America,1996,5.42,15044.0
Venezuela,America,1997,5.8,15680.0
Venezuela,America,1998,7.1,15416.0
Venezuela,America,1999,7.2,14216.0
Venezuela,America,2000,6.22,14461.0
Venezuela,America,2001,6.92,14673.0
Venezuela,America,2002,7.61,13129.0
Venezuela,America,2003,7.43,11894.0
Venezuela,America,2004,5.76,13820.0
Venezuela,America,2005,6.16,14981.0
Venezuela,America,2006,6.22,16178.0
Venezuela,America,2007,5.81,17298.0
Venezuela,America,2008,6.36,17911.0
Venezuela,America,2009,6.29,17056.0
Venezuela,America,2010,6.51,16536.0
Venezuela,America,2011,6.0,16960.0
Venezuela,America,2012,6.65,17642.0
Venezuela,America,2013,6.07,17614.0
Vietnam,East Asia & Pacific,1964,0.321,1285.0
Vietnam,East Asia & Pacific,1965,0.348,1257.0
Vietnam,East Asia & Pacific,1966,0.493,1232.0
Vietnam,East Asia & Pacific,1967,0.574,1047.0
Vietnam,East Asia & Pacific,1968,0.573,1002.0
Vietnam,East Asia & Pacific,1969,0.64,1059.0
Vietnam,East Asia & Pacific,1970,0.65,1053.0
Vietnam,East Asia & Pacific,1971,0.551,1082.0
Vietnam,East Asia & Pacific,1972,0.506,1152.0
Vietnam,East Asia & Pacific,1973,0.539,1202.0
Vietnam,East Asia & Pacific,1974,0.4,1128.0
Vietnam,East Asia & Pacific,1975,0.447,1023.0
Vietnam,East Asia & Pacific,1976,0.28,1168.0
Vietnam,East Asia & Pacific,1977,0.3,1182.0
Vietnam,East Asia & Pacific,1978,0.296,1165.0
Vietnam,East Asia & Pacific,1979,0.306,1151.0
Vietnam,East Asia & Pacific,1980,0.309,1097.0
Vietnam,East Asia & Pacific,1981,0.319,1112.0
Vietnam,East Asia & Pacific,1982,0.323,1178.0
Vietnam,East Asia & Pacific,1983,0.331,1216.0
Vietnam,East Asia & Pacific,1984,0.294,1297.0
Vietnam,East Asia & Pacific,1985,0.347,1345.0
Vietnam,East Asia & Pacific,1986,0.37,1354.0
Vietnam,East Asia & Pacific,1987,0.407,1374.0
Vietnam,East Asia & Pacific,1988,0.355,1427.0
Vietnam,East Asia & Pacific,1989,0.262,1457.0
Vietnam,East Asia & Pacific,1990,0.314,1501.0
Vietnam,East Asia & Pacific,1991,0.308,1562.0
Vietnam,East Asia & Pacific,1992,0.302,1667.0
Vietnam,East Asia & Pacific,1993,0.317,1770.0
Vietnam,East Asia & Pacific,1994,0.355,1895.0
Vietnam,East Asia & Pacific,1995,0.387,2042.0
Vietnam,East Asia & Pacific,1996,0.454,2197.0
Vietnam,East Asia & Pacific,1997,0.582,2339.0
Vietnam,East Asia & Pacific,1998,0.606,2437.0
Vietnam,East Asia & Pacific,1999,0.601,2515.0
Vietnam,East Asia & Pacific,2000,0.668,2650.0
Vietnam,East Asia & Pacific,2001,0.754,2778.0
Vietnam,East Asia & Pacific,2002,0.864,2920.0
Vietnam,East Asia & Pacific,2003,0.952,3085.0
Vietnam,East Asia & Pacific,2004,1.08,3278.0
Vietnam,East Asia & Pacific,2005,1.16,3485.0
Vietnam,East Asia & Pacific,2006,1.21,3687.0
Vietnam,East Asia & Pacific,2007,1.22,3907.0
Vietnam,East Asia & Pacific,2008,1.36,4085.0
Vietnam,East Asia & Pacific,2009,1.47,4260.0
Vietnam,East Asia & Pacific,2010,1.61,4486.0
Vietnam,East Asia & Pacific,2011,1.7,4717.0
Vietnam,East Asia & Pacific,2012,1.57,4912.0
Vietnam,East Asia & Pacific,2013,1.61,5125.0
Zambia,Sub-Saharan Africa,1964,0.949,3214.0
Zambia,Sub-Saharan Africa,1965,1.1,3506.0
Zambia,Sub-Saharan Africa,1966,0.953,3877.0
Zambia,Sub-Saharan Africa,1967,1.26,4390.0
Zambia,Sub-Saharan Africa,1968,1.17,4423.0
Zambia,Sub-Saharan Africa,1969,1.06,3891.0
Zambia,Sub-Saharan Africa,1970,0.903,3888.0
Zambia,Sub-Saharan Africa,1971,0.878,3828.0
Zambia,Sub-Saharan Africa,1972,0.91,4050.0
Zambia,Sub-Saharan Africa,1973,0.992,3839.0
Zambia,Sub-Saharan Africa,1974,0.876,3822.0
Zambia,Sub-Saharan Africa,1975,0.822,3658.0
Zambia,Sub-Saharan Africa,1976,0.783,3622.0
Zambia,Sub-Saharan Africa,1977,0.704,3382.0
Zambia,Sub-Saharan Africa,1978,0.632,3232.0
Zambia,Sub-Saharan Africa,1979,0.633,2993.0
Zambia,Sub-Saharan Africa,1980,0.6,2998.0
